Product,Size,MAE,RMSE,Baseline_MAE,Holdout_Mean_Sales
WHHS JNR Boys Trousers,112,0.22814399096483476,0.34588312104199725,0.16666666666666666,0.0
WHHS JNR Boys Trousers,116,0.0661770632415076,0.09379271900812218,0.0,0.0
WHHS JNR Boys Trousers,120,0.005132956747438525,0.010053204894781832,0.0,0.0
WHHS JNR Boys Trousers,68,1.0088077424625925,1.3850065143916432,1.3333333333333333,1.5
WHHS JNR Boys Trousers,72,2.5777891312086783,2.7987558530531946,2.1666666666666665,0.3333333333333333
WHHS JNR Boys Trousers,76,2.21016694228719,2.5626522382477885,1.5,2.3333333333333335
WHHS JNR Boys Trousers,80,0.696783470026496,0.8217984550094266,1.5,1.3333333333333333
WHHS JNR Boys Trousers,84,1.4329818520208157,1.8987660339079078,0.5,0.5
WHHS JNR Boys Trousers,88,0.7525096281475419,1.0502468361456923,0.5,0.5
WHHS JNR Boys Trousers,92,0.806408943073356,0.8694562462008146,0.3333333333333333,0.16666666666666666
WHHS JNR Boys Trousers,96,1.1650248562168686,1.405105753702127,0.6666666666666666,0.6666666666666666
WHHS JNR Girls Shorts,102,0.6258599334600796,0.9059694392002534,0.5,0.6666666666666666
WHHS JNR Girls Shorts,107,0.45232788587546846,0.7590470120005272,0.5,0.16666666666666666
WHHS JNR Girls Shorts,112,0.637720779289033,0.8409324410091642,0.6666666666666666,0.16666666666666666
WHHS JNR Girls Shorts,117,0.5432650581844389,0.7222961040808948,0.3333333333333333,0.16666666666666666
WHHS JNR Girls Shorts,122,0.6891708151140191,1.0244229289811173,1.0,0.3333333333333333
WHHS JNR Girls Shorts,127,0.6949418931550081,1.2638216442809278,0.3333333333333333,0.5
WHHS JNR Girls Shorts,56,0.4679243068840398,1.1461757901113836,0.0,0.0
WHHS JNR Girls Shorts,57,0.002325732240661353,0.0038835941548559867,0.0,0.0
WHHS JNR Girls Shorts,62,3.4147454512950635,4.433598653312457,2.0,0.6666666666666666
WHHS JNR Girls Shorts,67,3.271345567088478,4.781366473681469,3.3333333333333335,5.0
WHHS JNR Girls Shorts,72,3.3865250568282836,5.722694876442795,1.5,5.166666666666667
WHHS JNR Girls Shorts,77,2.540504979299749,4.662447211469021,2.8333333333333335,3.0
WHHS JNR Girls Shorts,82,1.9179908326201065,3.1167655680156363,1.5,2.6666666666666665
WHHS JNR Girls Shorts,87,2.6740482567439225,4.705198848727638,1.6666666666666667,0.8333333333333334
WHHS JNR Girls Shorts,92,1.7539243234468842,2.206433504946692,1.1666666666666667,1.0
WHHS JNR Girls Shorts,97,1.144707113224669,2.0184238726883947,1.0,1.8333333333333333
WHHS Jnr Long Skirt,102cm,0.14892533158155796,0.36479107214960993,0.0,0.0
WHHS Jnr Long Skirt,107cm,0.15654949225747616,0.3729975284203601,0.0,0.0
WHHS Jnr Long Skirt,57cm,0.055818188592349376,0.1355423104446525,0.0,0.0
WHHS Jnr Long Skirt,72cm,0.1783491350804783,0.4368643770138831,0.0,0.0
WHHS Jnr Long Skirt,77cm,0.055818188592349376,0.1355423104446525,0.0,0.0
WHHS Jnr Long Skirt,87cm,0.24250853536972286,0.5587138960080533,0.0,0.0
WHHS Jnr Long Skirt,97cm,0.1674545657770481,0.40662693133395755,0.0,0.0
WHHS Jnr Short Skirt,102,0.4712599374792428,0.8504875251363108,0.3333333333333333,0.3333333333333333
WHHS Jnr Short Skirt,107,0.1783491350804783,0.4368643770138831,0.0,0.0
WHHS Jnr Short Skirt,112,0.167417113139787,0.3006245817634526,0.16666666666666666,0.16666666666666666
WHHS Jnr Short Skirt,117,0.19494189315500796,0.3118415439817922,0.16666666666666666,0.0
WHHS Jnr Short Skirt,122,0.19494189315500796,0.3118415439817922,0.16666666666666666,0.0
WHHS Jnr Short Skirt,57,0.7027883434415982,1.5068866456471237,0.16666666666666666,0.16666666666666666
WHHS Jnr Short Skirt,62,3.1097946933812324,4.308137312192113,2.3333333333333335,1.3333333333333333
WHHS Jnr Short Skirt,67,7.778565450546314,10.252937885623844,2.8333333333333335,4.333333333333333
WHHS Jnr Short Skirt,72,6.53846633516016,9.76362541719413,1.3333333333333333,5.166666666666667
WHHS Jnr Short Skirt,77,2.310147898971186,4.066354833595175,2.6666666666666665,4.0
WHHS Jnr Short Skirt,82,2.3083201819205725,3.588651526993873,1.3333333333333333,1.6666666666666667
WHHS Jnr Short Skirt,87,0.32699387662884993,0.4943395315303615,0.5,0.16666666666666666
WHHS Jnr Short Skirt,92,1.4944953645645154,1.9211669845838486,1.1666666666666667,0.5
WHHS Jnr Short Skirt,97,1.0875002961458533,1.9267698562234983,1.1666666666666667,0.16666666666666666
WHHS Jnr Sky Polo,10,7.680359024178823,10.030307943301858,2.3333333333333335,5.5
WHHS Jnr Sky Polo,10XL,0.007134945993579475,0.017476977026584854,0.0,0.0
WHHS Jnr Sky Polo,12,6.411216325182857,10.799898393825409,3.8333333333333335,10.333333333333334
WHHS Jnr Sky Polo,14,5.26272500016879,7.349798444756677,3.5,9.166666666666666
WHHS Jnr Sky Polo,2XL,3.281140313856971,4.105703068626191,3.1666666666666665,2.5
WHHS Jnr Sky Polo,3XL,1.6117318198405537,2.639005422467311,0.8333333333333334,1.3333333333333333
WHHS Jnr Sky Polo,4XL,0.9181179748012694,1.1656152656375278,0.8333333333333334,1.0
WHHS Jnr Sky Polo,5XL,0.6822296153063205,1.6711144449157456,0.5,0.3333333333333333
WHHS Jnr Sky Polo,6XL,0.6446108020695916,1.2632270990846968,0.6666666666666666,0.6666666666666666
WHHS Jnr Sky Polo,7XL,0.3237016804106225,0.7929039458874982,0.0,0.0
WHHS Jnr Sky Polo,8,4.422693047630568,5.6186152857500415,1.8333333333333333,3.3333333333333335
WHHS Jnr Sky Polo,L,3.6733510112905585,4.718034582627815,2.8333333333333335,6.0
WHHS Jnr Sky Polo,M,3.108841130705656,3.196705038550652,6.0,13.833333333333334
WHHS Jnr Sky Polo,S,2.8183062320371666,3.6658992500738465,4.166666666666667,11.333333333333334
WHHS Jnr Sky Polo,XL,2.8193995745413005,5.0633831760765595,3.3333333333333335,3.3333333333333335
WHHS Jnr Sky Polo,XS,3.7600351260824394,4.792264328150917,4.0,8.333333333333334
WHHS PE Shirts,10K,0.9380421384705069,1.3408809171215195,0.6666666666666666,0.16666666666666666
WHHS PE Shirts,12K,1.4932393594881903,2.368753231308938,1.1666666666666667,1.1666666666666667
WHHS PE Shirts,14K,1.5534436065980015,2.066447673943173,1.8333333333333333,4.333333333333333
WHHS PE Shirts,2XL,1.9485162801306324,3.4029881681384504,1.3333333333333333,0.6666666666666666
WHHS PE Shirts,3XL,1.1731851292918527,1.887576341201019,0.5,0.3333333333333333
WHHS PE Shirts,4XL,0.21785328987296068,0.380221434735983,0.16666666666666666,0.16666666666666666
WHHS PE Shirts,5XL,0.011828024672140872,0.02897262511179543,0.16666666666666666,0.3333333333333333
WHHS PE Shirts,6XL,0.25046835809959045,0.4977872483067304,0.16666666666666666,0.16666666666666666
WHHS PE Shirts,8XL,0.16666666666666666,0.408248290463863,0.16666666666666666,-0.16666666666666666
WHHS PE Shirts,L,3.727116178001481,6.077047512407327,4.0,6.0
WHHS PE Shirts,M,3.1068941202329774,4.640197293101351,4.5,9.5
WHHS PE Shirts,S,2.8985642450381612,3.530153487006086,3.0,8.5
WHHS PE Shirts,XL,2.3901630231786313,3.0579601097614337,2.3333333333333335,2.0
WHHS PE Shirts,XS,4.89792087160273,5.727304138762236,3.8333333333333335,8.0
WHHS PE Shorts,10K,0.4173717056653731,0.5819030279037234,0.3333333333333333,0.0
WHHS PE Shorts,12K,1.0293689551027045,2.264218727342277,0.3333333333333333,0.3333333333333333
WHHS PE Shorts,14K,5.203897309825309,7.849742249126577,1.3333333333333333,4.333333333333333
WHHS PE Shorts,2XL,1.1729718277682386,1.532012189779739,1.8333333333333333,1.5
WHHS PE Shorts,3XL,0.5339860358748707,0.7597048282067738,0.8333333333333334,0.6666666666666666
WHHS PE Shorts,4XL,1.0894926244875196,2.2910620636345853,0.16666666666666666,0.3333333333333333
WHHS PE Shorts,5XL,0.02472982940518209,0.06057546346877135,0.3333333333333333,0.5
WHHS PE Shorts,6XL,0.5108126937993229,0.9366352516395123,0.0,0.16666666666666666
WHHS PE Shorts,7XL,0.06759691046154141,0.1655779388193786,0.16666666666666666,0.0
WHHS PE Shorts,8XL,0.055818188592349376,0.1355423104446525,0.0,0.0
WHHS PE Shorts,L,2.736785609497256,4.133092047811425,3.1666666666666665,3.8333333333333335
WHHS PE Shorts,M,3.6528369190326586,4.622966684366913,4.5,10.333333333333334
WHHS PE Shorts,S,5.611456291422445,8.777042898527133,3.3333333333333335,7.666666666666667
WHHS PE Shorts,XL,2.644326005469296,4.078199963402292,3.0,2.1666666666666665
WHHS PE Shorts,XS,5.777172887715378,7.053160597613549,4.333333333333333,8.666666666666666
WHHS Snr Girls Short,102,0.33138392722664095,0.6481260560590244,0.16666666666666666,0.5
WHHS Snr Girls Short,107,0.34458808961774173,0.8389315940231953,0.16666666666666666,0.0
WHHS Snr Girls Short,127,0.2271848029063889,0.5303235855633361,0.0,0.0
WHHS Snr Girls Short,62,0.6426755194714152,1.011605798991342,0.16666666666666666,0.3333333333333333
WHHS Snr Girls Short,67,0.36488139582999296,0.8937732364179763,0.5,1.0
WHHS Snr Girls Short,72,3.379056375653684,5.904363398558904,2.1666666666666665,1.0
WHHS Snr Girls Short,77,0.8300980760502922,2.033316722789241,0.5,0.8333333333333334
WHHS Snr Girls Short,82,1.2150884298258113,2.559760750236286,0.6666666666666666,1.3333333333333333
WHHS Snr Girls Short,87,0.8611366407824018,1.835370517003933,0.8333333333333334,0.16666666666666666
WHHS Snr Girls Short,92,0.7623167875070358,1.0724252305406068,0.8333333333333334,0.5
WHHS Snr Girls Short,97,0.31600744955595034,0.6637884009533632,0.3333333333333333,0.8333333333333334
WHHS Snr L/S Blouse,10,1.325767291308525,1.5334125198732593,1.3333333333333333,2.0
WHHS Snr L/S Blouse,12,1.7810221511742703,3.0113668309530164,1.3333333333333333,2.3333333333333335
WHHS Snr L/S Blouse,14,1.9267958602888413,2.694476212347045,1.1666666666666667,1.6666666666666667
WHHS Snr L/S Blouse,16,0.9294454944208607,1.0500926368280263,0.8333333333333334,1.0
WHHS Snr L/S Blouse,18,0.7027756048715608,0.7935682350072621,1.1666666666666667,0.3333333333333333
WHHS Snr L/S Blouse,20,0.3333333333333333,0.816496580927726,0.3333333333333333,0.3333333333333333
WHHS Snr L/S Blouse,22,0.261205708796522,0.3708525088960846,0.5,0.16666666666666666
WHHS Snr L/S Blouse,24,0.19787003816761675,0.4844397911322987,0.16666666666666666,0.0
WHHS Snr L/S Blouse,26,0.16666666666666666,0.408248290463863,0.16666666666666666,0.16666666666666666
WHHS Snr L/S Blouse,28,0.4013351621356174,0.6724195351918109,0.3333333333333333,0.0
WHHS Snr L/S Blouse,30,0.13636875022060876,0.24936517485957058,0.16666666666666666,0.0
WHHS Snr L/S Blouse,6,1.570034060711313,1.820485812894563,1.3333333333333333,1.0
WHHS Snr L/S Blouse,8,2.2766193857191426,2.8293969473742258,1.6666666666666667,2.3333333333333335
WHHS Snr L/S Shirt,12,0.2239379044405262,0.3878736497081568,0.16666666666666666,0.16666666666666666
WHHS Snr L/S Shirt,14,0.2924498806590711,0.4210428177326958,0.3333333333333333,0.0
WHHS Snr L/S Shirt,16,0.6588418365931112,0.9689057041642595,0.6666666666666666,0.3333333333333333
WHHS Snr L/S Shirt,2XL,0.22406705717545253,0.5436205221912541,0.0,0.16666666666666666
WHHS Snr L/S Shirt,3XL,0.1715607676854154,0.22534432131727147,0.0,0.0
WHHS Snr L/S Shirt,4XL,0.7522461837295968,1.8426193110934375,0.16666666666666666,0.0
WHHS Snr L/S Shirt,5XL,0.1783491350804783,0.4368643770138831,0.0,0.0
WHHS Snr L/S Shirt,L,2.037018370181198,3.308766680106366,0.8333333333333334,1.1666666666666667
WHHS Snr L/S Shirt,M,3.2871745329970814,5.236051713367094,1.3333333333333333,2.1666666666666665
WHHS Snr L/S Shirt,S,1.3038668422332222,1.7553123209752364,0.8333333333333334,1.1666666666666667
WHHS Snr L/S Shirt,XL,1.8296626017573718,2.25480740037489,0.8333333333333334,0.6666666666666666
WHHS Snr Navy Polo,10,1.4892533158155796,3.6479107214960993,0.0,0.0
WHHS Snr Navy Polo,12,0.5957013263262319,1.4591642885984397,0.0,0.0
WHHS Snr Navy Polo,14,1.9906265010169182,4.876019195953309,0.0,0.0
WHHS Snr Navy Polo,2XL,0.7446266579077898,1.8239553607480496,0.0,0.0
WHHS Snr Navy Polo,4XL,0.3566982701609566,0.8737287540277662,0.0,0.0
WHHS Snr Navy Polo,6XL,0.14892533158155796,0.36479107214960993,0.0,0.0
WHHS Snr Navy Polo,8,0.8935519894893478,2.1887464328976596,0.0,0.0
WHHS Snr Navy Polo,L,1.495307885811922,3.6627413285991026,0.0,0.0
WHHS Snr Navy Polo,M,0.8721203500300186,2.1362498518710056,0.0,0.0
WHHS Snr Navy Polo,S,1.1422531309170754,2.7979373278433464,0.0,0.0
WHHS Snr Navy Polo,XL,0.4467759947446739,1.0943732164488298,0.0,0.0
WHHS Snr Navy Polo,XS,1.4412058029098427,3.5302188314672542,0.0,0.0
WHHS Snr S/S Blouse,10,7.485938188317831,12.15908268254829,7.166666666666667,4.0
WHHS Snr S/S Blouse,12,4.588409714119022,6.652150112432136,4.0,9.333333333333334
WHHS Snr S/S Blouse,14,5.331010531758906,7.400271305133123,2.6666666666666665,6.166666666666667
WHHS Snr S/S Blouse,16,2.503849787302556,3.687044409935191,1.8333333333333333,3.3333333333333335
WHHS Snr S/S Blouse,18,2.8817215470379245,5.066481283540231,1.5,2.0
WHHS Snr S/S Blouse,20,1.9336579234181122,2.736947591147102,1.3333333333333333,1.6666666666666667
WHHS Snr S/S Blouse,22,1.384858849996412,1.6566170539038803,0.8333333333333334,1.3333333333333333
WHHS Snr S/S Blouse,24,0.8580022095729006,2.101667611634123,0.6666666666666666,0.5
WHHS Snr S/S Blouse,26,0.6567207605303561,0.781543788280746,0.8333333333333334,0.6666666666666666
WHHS Snr S/S Blouse,28,1.0372291360849766,1.7262226961456195,0.8333333333333334,0.8333333333333334
WHHS Snr S/S Blouse,30,1.22745340963879,2.173159039677366,1.0,0.8333333333333334
WHHS Snr S/S Blouse,32,0.22215274916160954,0.41951512861202306,0.3333333333333333,0.3333333333333333
WHHS Snr S/S Blouse,6,1.6665589458020496,2.3810668000404287,1.6666666666666667,3.8333333333333335
WHHS Snr S/S Blouse,8,2.026299912950994,2.672556546671317,1.3333333333333333,6.5
WHHS Snr Shirt,12,1.6994745004546665,2.359819008747476,0.0,1.1666666666666667
WHHS Snr Shirt,14,1.7954064345513239,2.981173360928754,1.6666666666666667,1.5
WHHS Snr Shirt,16,1.4683653676924642,2.6406748885398166,1.6666666666666667,2.3333333333333335
WHHS Snr Shirt,2XL,1.3216483701576038,3.1408820025135795,1.0,1.5
WHHS Snr Shirt,3XL,0.8647284177839974,1.5145633354434964,0.16666666666666666,0.3333333333333333
WHHS Snr Shirt,4XL,1.1780666529286865,2.106687223976238,1.0,0.0
WHHS Snr Shirt,5XL,0.831039476385821,1.47106919462457,0.16666666666666666,0.0
WHHS Snr Shirt,6XL,0.7211635856079367,0.9253542627473799,0.6666666666666666,0.0
WHHS Snr Shirt,7XL,0.03701415898580352,0.09066580277347153,0.0,0.0
WHHS Snr Shirt,L,5.193930762054602,7.447658789768762,3.0,6.833333333333333
WHHS Snr Shirt,M,6.4806028729747185,13.636651427633005,2.5,7.833333333333333
WHHS Snr Shirt,S,6.542673336478195,12.97917376042393,2.3333333333333335,5.0
WHHS Snr Shirt,XL,6.115966432485518,9.080484798825369,2.5,2.3333333333333335
WHHS Snr Shorts,100,1.5647034896727765,2.3843504774153614,1.1666666666666667,0.8333333333333334
WHHS Snr Shorts,104,2.4134138273532417,3.9190814677045696,0.8333333333333334,2.0
WHHS Snr Shorts,108,0.7654693678397143,1.0599596737346544,0.3333333333333333,0.8333333333333334
WHHS Snr Shorts,112,1.5260582555992421,3.0643651334684696,0.5,0.6666666666666666
WHHS Snr Shorts,116,0.9806365563011429,2.332577038341139,0.3333333333333333,0.3333333333333333
WHHS Snr Shorts,120,0.4504570791813704,0.6601636778672906,0.5,0.0
WHHS Snr Shorts,124,0.2537368231527371,0.4989139898042419,0.16666666666666666,0.0
WHHS Snr Shorts,128,0.11414955941339468,0.27192748857998483,0.16666666666666666,0.0
WHHS Snr Shorts,132,0.289893135934951,0.5617718677300755,0.16666666666666666,0.0
WHHS Snr Shorts,68,0.5366434842332058,1.2586707527309484,0.5,0.0
WHHS Snr Shorts,72,2.6882012021319106,6.584721271159524,0.0,0.3333333333333333
WHHS Snr Shorts,76,3.887635160759095,6.787120034561517,1.6666666666666667,0.5
WHHS Snr Shorts,80,4.43322823304356,7.394258346695006,3.0,3.8333333333333335
WHHS Snr Shorts,84,2.2447855652904694,3.6841612914444135,1.0,4.833333333333333
WHHS Snr Shorts,88,2.3108465817135175,3.8394429208373935,2.3333333333333335,4.333333333333333
WHHS Snr Shorts,92,2.5935489114469132,4.208371897937664,1.6666666666666667,5.166666666666667
WHHS Snr Shorts,96,1.4187574255677753,1.9245424967235447,1.1666666666666667,3.1666666666666665
WHHS Snr Skirt,10,6.139595931154485,8.15997006263758,2.5,4.833333333333333
WHHS Snr Skirt,12,4.1970265716990935,5.255286399416341,1.6666666666666667,3.0
WHHS Snr Skirt,14,5.003009316161903,6.587517696282855,2.0,2.1666666666666665
WHHS Snr Skirt,16,1.729759790983519,1.8579073236328185,1.8333333333333333,1.5
WHHS Snr Skirt,18,1.6681556762002472,2.863356540450213,0.6666666666666666,1.1666666666666667
WHHS Snr Skirt,20,0.5640869963683347,0.6909095734986083,0.16666666666666666,0.5
WHHS Snr Skirt,22,0.7668819759867573,1.5258496557393653,0.16666666666666666,0.3333333333333333
WHHS Snr Skirt,24,0.634649249838125,1.2683779101245096,0.5,0.5
WHHS Snr Skirt,26,0.17089764578846922,0.2302902261490431,0.16666666666666666,0.0
WHHS Snr Skirt,28,0.4386484983056387,0.8562793764336089,0.3333333333333333,0.3333333333333333
WHHS Snr Skirt,34,0.3546558445181723,0.40055798741293674,0.0,0.0
WHHS Snr Skirt,4,0.8867221286985729,1.1937335248552565,0.6666666666666666,1.5
WHHS Snr Skirt,6,2.869193599545278,3.2476381073376386,2.6666666666666665,6.0
WHHS Snr Skirt,8,2.675238183173119,3.834958437217227,2.6666666666666665,4.333333333333333
WHHS Snr Trouser,100,0.6184550763259445,0.926680838664408,0.8333333333333334,0.8333333333333334
WHHS Snr Trouser,104,0.866588405655131,1.4275381614667462,1.5,1.1666666666666667
WHHS Snr Trouser,108,0.3298890390522892,0.7514824056215513,0.3333333333333333,0.3333333333333333
WHHS Snr Trouser,112,0.8354316565880251,1.049599485548024,0.5,-0.16666666666666666
WHHS Snr Trouser,116,0.345590265125951,0.5765339310596368,0.3333333333333333,0.16666666666666666
WHHS Snr Trouser,120,0.07861483986093716,0.15839454536270095,0.5,0.5
WHHS Snr Trouser,68,0.19494189315500796,0.3118415439817922,0.16666666666666666,0.0
WHHS Snr Trouser,72,1.5718069751332473,2.906538936810404,1.6666666666666667,1.3333333333333333
WHHS Snr Trouser,76,0.722760420291904,1.0169284385888455,1.3333333333333333,0.6666666666666666
WHHS Snr Trouser,80,4.582114782782777,5.928460327208536,2.0,2.6666666666666665
WHHS Snr Trouser,84,3.258959501707461,4.192084107909522,2.1666666666666665,4.0
WHHS Snr Trouser,88,3.460502966451967,3.7831162637057605,2.8333333333333335,2.6666666666666665
WHHS Snr Trouser,92,2.0187760174600844,2.8003884098647425,2.5,2.8333333333333335
WHHS Snr Trouser,96,1.4340968412669215,2.117534794604589,2.5,2.5
